radar,date,time,pulse,dataset,elevation_deg,finite_gate_count,receiver_noise_count,receiver_noise_fraction,receiver_noise_max_dbz,receiver_noise_ge_10_dbz,receiver_noise_ge_20_dbz,ci_finite_count,ci_low_count,ci_high_count,near_zero_vrad_count,low_sqi_count,receiver_noise_figure_h_db,receiver_noise_figure_v_db,ambient_noise_h_median,ambient_noise_v_median,source_url
druima-starraig,20260415,1200,lp,dataset2,1.0,153000,15112,0.09877124183006536,-10.0,0,0,153000,5681,131051,28463,33417,3.3,4.05,25.309999465942383,24.200000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/lp/20260415_polar_pl_radar15_aggregate_lp_1200.h5
druima-starraig,20260415,1200,lp,dataset3,2.0,153000,4395,0.02872549019607843,-9.899999618530273,0,0,153000,3451,92870,23694,17735,3.14,4.01,25.18000030517578,24.079999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/lp/20260415_polar_pl_radar15_aggregate_lp_1200.h5
druima-starraig,20260415,1200,lp,dataset4,3.0,153000,4395,0.02872549019607843,-9.0,0,0,153000,3106,92351,23481,17765,3.14,3.95,25.110000610351562,24.010000228881836,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/lp/20260415_polar_pl_radar15_aggregate_lp_1200.h5
druima-starraig,20260415,1200,lp,dataset5,4.0,153000,4511,0.029483660130718955,-9.299999237060547,0,0,153000,2367,92992,22472,18171,3.03,3.86,25.059999465942383,23.969999313354492,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/lp/20260415_polar_pl_radar15_aggregate_lp_1200.h5
druima-starraig,20260415,1200,sp,dataset1,1.0,68040,13307,0.1955761316872428,12.299999237060547,4141,0,68040,1787,59171,7116,30325,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260415,1200,sp,dataset2,2.0,68040,13550,0.19914756025867136,12.10000228881836,3912,0,68040,722,63058,3333,32088,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260415,1200,sp,dataset3,4.0,68040,13073,0.19213697824808937,12.0,4057,0,68040,538,64556,2540,32433,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260415,1200,sp,dataset4,6.0,68040,13882,0.2040270429159318,11.900001525878906,4103,0,68040,570,64431,2491,35208,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260415,1200,sp,dataset5,9.0,68040,15269,0.22441211052322163,11.900001525878906,3935,0,68040,544,64320,2721,39252,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260415,1200,sp,dataset6,89.9,57600,585,0.01015625,-8.0,0,0,57600,2964,35115,6712,4120,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/04/15/sp/20260415_polar_pl_radar15_aggregate_sp_1200.h5
druima-starraig,20260711,2100,lp,dataset1,0.5,153000,21213,0.1386470588235294,-10.299999237060547,0,0,153000,11324,128128,35462,42255,3.32,4.38,25.31999969482422,24.164999961853027,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/lp/20260711_polar_pl_radar15_aggregate_lp_2100.h5
druima-starraig,20260711,2100,lp,dataset2,1.0,153000,19130,0.12503267973856208,-10.899999618530273,0,0,153000,8370,126988,33681,39726,3.18,4.28,25.18000030517578,24.030000686645508,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/lp/20260711_polar_pl_radar15_aggregate_lp_2100.h5
druima-starraig,20260711,2100,lp,dataset3,2.0,153000,5107,0.03337908496732026,-9.399999618530273,0,0,153000,4726,87459,28041,20554,3.03,4.21,25.059999465942383,23.920000076293945,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/lp/20260711_polar_pl_radar15_aggregate_lp_2100.h5
druima-starraig,20260711,2100,lp,dataset4,3.0,153000,5512,0.036026143790849674,-9.399999618530273,0,0,153000,3925,88409,26459,21138,2.98,4.04,25.0,23.860000610351562,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/lp/20260711_polar_pl_radar15_aggregate_lp_2100.h5
druima-starraig,20260711,2100,lp,dataset5,3.95,153000,5519,0.0360718954248366,-8.899999618530273,0,0,153000,2814,88846,24832,21701,2.95,4.11,24.969999313354492,23.829999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/lp/20260711_polar_pl_radar15_aggregate_lp_2100.h5
druima-starraig,20260711,2100,sp,dataset1,1.0,68040,14955,0.21979717813051147,12.10000228881836,4286,0,68040,2276,56393,10826,38227,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
druima-starraig,20260711,2100,sp,dataset2,2.0,68040,16033,0.23564079952968842,12.0,4056,0,68040,805,61463,5017,41879,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
druima-starraig,20260711,2100,sp,dataset3,4.0,68040,17489,0.25703997648442095,11.900001525878906,3990,0,68040,593,63639,3216,46334,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
druima-starraig,20260711,2100,sp,dataset4,6.0,68040,17533,0.25768665490887716,11.900001525878906,3845,0,68040,582,63685,3302,47438,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
druima-starraig,20260711,2100,sp,dataset5,9.0,68040,18546,0.27257495590828923,11.799999237060547,3947,0,68040,569,63582,3554,48591,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
druima-starraig,20260711,2100,sp,dataset6,89.9,57600,1003,0.017413194444444443,-8.19999885559082,0,0,57600,7975,30027,15125,6317,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/druima-starraig/2026/07/11/sp/20260711_polar_pl_radar15_aggregate_sp_2100.h5
dudwick,20260115,0000,lp,dataset1,0.5,153000,11000,0.0718954248366013,-9.0,0,0,153000,14117,125668,35781,25408,3.73,4.14,24.65999984741211,24.68000030517578,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/lp/20260115_polar_pl_radar14_aggregate_lp_0000.h5
dudwick,20260115,0000,lp,dataset2,1.0,153000,11343,0.07413725490196078,-9.299999237060547,0,0,153000,12123,123933,35483,26681,3.06,3.56,24.559999465942383,24.56999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/lp/20260115_polar_pl_radar14_aggregate_lp_0000.h5
dudwick,20260115,0000,lp,dataset3,2.0,153000,3637,0.02377124183006536,-9.0,0,0,153000,10079,86990,32713,15637,2.86,3.41,24.43000030517578,24.440000534057617,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/lp/20260115_polar_pl_radar14_aggregate_lp_0000.h5
dudwick,20260115,0000,lp,dataset4,3.0,153000,4253,0.027797385620915032,-8.799999237060547,0,0,153000,9800,85967,32013,17799,2.81,3.32,24.360000610351562,24.3700008392334,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/lp/20260115_polar_pl_radar14_aggregate_lp_0000.h5
dudwick,20260115,0000,lp,dataset5,4.0,153000,4645,0.030359477124183007,-9.399999618530273,0,0,153000,9515,86175,31218,18803,2.69,3.21,24.3149995803833,24.31999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/lp/20260115_polar_pl_radar14_aggregate_lp_0000.h5
dudwick,20260115,0000,sp,dataset1,1.0,68040,8948,0.1315108759553204,12.0,2973,0,68040,5630,51013,15868,21257,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260115,0000,sp,dataset2,2.0,68040,10259,0.15077895355673132,12.0,2679,0,68040,4325,55351,12611,24477,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260115,0000,sp,dataset3,4.0,68040,12832,0.1885949441504997,11.799999237060547,3360,0,68040,3643,56214,11645,33279,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260115,0000,sp,dataset4,6.0,68040,13687,0.20116108171663727,11.700000762939453,3343,0,68040,2897,56843,11037,36799,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260115,0000,sp,dataset5,9.0,68040,14771,0.21709288653733097,11.700000762939453,3486,0,68040,2591,57633,10081,39609,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260115,0000,sp,dataset6,89.9,57600,243,0.00421875,-7.899999618530273,0,0,57600,22232,8223,37573,1411,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/01/15/sp/20260115_polar_pl_radar14_aggregate_sp_0000.h5
dudwick,20260415,1200,lp,dataset1,0.5,153000,15911,0.10399346405228758,-7.299999237060547,0,0,153000,13350,125858,36783,34079,3.77,4.07,24.719999313354492,25.1299991607666,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/lp/20260415_polar_pl_radar14_aggregate_lp_1200.h5
dudwick,20260415,1200,lp,dataset2,1.0,153000,16101,0.10523529411764707,-9.100000381469727,0,0,153000,11888,124466,36388,36133,3.15,3.74,24.600000381469727,25.020000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/lp/20260415_polar_pl_radar14_aggregate_lp_1200.h5
dudwick,20260415,1200,lp,dataset3,2.0,153000,5101,0.03333986928104575,-8.799999237060547,0,0,153000,9951,83987,33169,20284,2.97,3.53,24.479999542236328,24.90999984741211,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/lp/20260415_polar_pl_radar14_aggregate_lp_1200.h5
dudwick,20260415,1200,lp,dataset4,3.0,153000,5029,0.03286928104575163,-8.799999237060547,0,0,153000,9972,83371,33604,20648,2.82,3.48,24.40999984741211,24.850000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/lp/20260415_polar_pl_radar14_aggregate_lp_1200.h5
dudwick,20260415,1200,lp,dataset5,4.0,153000,5147,0.033640522875816994,-9.5,0,0,153000,9696,83731,33449,20534,2.81,3.46,24.3700008392334,24.799999237060547,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/lp/20260415_polar_pl_radar14_aggregate_lp_1200.h5
dudwick,20260415,1200,sp,dataset1,1.0,68040,12856,0.1889476778365667,12.0,3693,0,68040,5513,51607,16011,35194,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260415,1200,sp,dataset2,2.0,68040,15097,0.22188418577307467,11.900001525878906,3638,0,68040,4184,55740,12689,41536,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260415,1200,sp,dataset3,4.0,68040,15162,0.2228395061728395,11.900001525878906,3553,0,68040,3602,56429,11917,42814,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260415,1200,sp,dataset4,6.0,68040,15701,0.23076131687242799,11.799999237060547,3493,0,68040,2930,56553,11721,42812,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260415,1200,sp,dataset5,9.0,68040,15610,0.2294238683127572,11.700000762939453,3620,0,68040,2607,56932,11480,42194,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260415,1200,sp,dataset6,89.9,57600,367,0.006371527777777778,-7.799999237060547,0,0,57600,21163,9693,35975,1751,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/04/15/sp/20260415_polar_pl_radar14_aggregate_sp_1200.h5
dudwick,20260711,2100,lp,dataset1,0.5,153000,19205,0.12552287581699345,-9.799999237060547,0,0,153000,14538,122303,41889,41469,4.37,4.6,24.90999984741211,25.329999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/lp/20260711_polar_pl_radar14_aggregate_lp_2100.h5
dudwick,20260711,2100,lp,dataset2,1.0,153000,18549,0.12123529411764705,-10.100000381469727,0,0,153000,11695,122129,40630,39889,3.16,3.77,24.770000457763672,25.200000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/lp/20260711_polar_pl_radar14_aggregate_lp_2100.h5
dudwick,20260711,2100,lp,dataset3,2.0,153000,5265,0.03441176470588235,-8.69999885559082,0,0,153000,9254,82305,34790,21035,3.06,3.59,24.639999389648438,25.0649995803833,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/lp/20260711_polar_pl_radar14_aggregate_lp_2100.h5
dudwick,20260711,2100,lp,dataset4,3.0,153000,5481,0.035823529411764705,-9.799999237060547,0,0,153000,9393,83203,33733,21102,2.87,3.59,24.56999969482422,24.989999771118164,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/lp/20260711_polar_pl_radar14_aggregate_lp_2100.h5
dudwick,20260711,2100,lp,dataset5,4.0,153000,5430,0.035490196078431374,-9.0,0,0,153000,9358,82691,33444,21252,2.88,3.49,24.530000686645508,24.950000762939453,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/lp/20260711_polar_pl_radar14_aggregate_lp_2100.h5
dudwick,20260711,2100,sp,dataset1,1.0,68040,14273,0.20977366255144034,12.299999237060547,4389,0,68040,4843,51296,15519,38392,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
dudwick,20260711,2100,sp,dataset2,2.0,68040,16203,0.23813932980599647,12.0,4178,0,68040,3646,55975,11796,42907,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
dudwick,20260711,2100,sp,dataset3,4.0,68040,16600,0.24397413286302175,12.0,4242,0,68040,3346,56566,11354,44144,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
dudwick,20260711,2100,sp,dataset4,6.0,68040,16983,0.2496031746031746,12.0,4146,0,68040,2656,56719,11237,44375,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
dudwick,20260711,2100,sp,dataset5,9.0,68040,17288,0.25408583186360967,11.900001525878906,4204,0,68040,2503,57071,11019,45054,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
dudwick,20260711,2100,sp,dataset6,89.9,57600,457,0.007934027777777778,-7.799999237060547,0,0,57600,19387,11396,32338,2469,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/dudwick/2026/07/11/sp/20260711_polar_pl_radar14_aggregate_sp_2100.h5
hameldon-hill,20260115,0000,lp,dataset1,0.45,153000,14725,0.09624183006535948,-9.299999237060547,0,0,153000,14732,120315,41356,31367,4.22,3.96,24.170000076293945,25.770000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/lp/20260115_polar_pl_radar04_aggregate_lp_0000.h5
hameldon-hill,20260115,0000,lp,dataset2,1.0,153000,13744,0.08983006535947713,-8.799999237060547,0,0,153000,11357,121473,38145,29870,3.93,3.69,23.950000762939453,25.520000457763672,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/lp/20260115_polar_pl_radar04_aggregate_lp_0000.h5
hameldon-hill,20260115,0000,lp,dataset3,2.0,153000,4477,0.02926143790849673,-8.19999885559082,0,0,153000,5870,86397,30247,18348,3.74,3.42,23.709999084472656,25.290000915527344,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/lp/20260115_polar_pl_radar04_aggregate_lp_0000.h5
hameldon-hill,20260115,0000,lp,dataset4,3.0,153000,4857,0.031745098039215686,-8.100000381469727,0,0,153000,4609,87656,28088,19190,3.61,3.33,23.639999389648438,25.209999084472656,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/lp/20260115_polar_pl_radar04_aggregate_lp_0000.h5
hameldon-hill,20260115,0000,lp,dataset5,4.0,153000,5028,0.032862745098039214,-8.69999885559082,0,0,153000,4408,87614,27357,19619,3.56,3.28,23.56999969482422,25.149999618530273,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/lp/20260115_polar_pl_radar04_aggregate_lp_0000.h5
hameldon-hill,20260115,0000,sp,dataset1,1.0,68040,9969,0.1465167548500882,12.900001525878906,4473,0,68040,5230,53008,12697,23867,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260115,0000,sp,dataset2,2.0,68040,12786,0.18791887125220458,12.700000762939453,4873,0,68040,1587,59353,6419,29995,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260115,0000,sp,dataset3,4.0,68040,14659,0.21544679600235156,12.5,5171,0,68040,1094,60787,4831,35781,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260115,0000,sp,dataset4,6.0,68040,15298,0.22483833039388595,12.5,5088,0,68040,1222,60960,4204,39427,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260115,0000,sp,dataset5,9.0,68040,16637,0.24451793062904173,12.400001525878906,4984,0,68040,721,62904,3023,43642,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260115,0000,sp,dataset6,89.9,57600,482,0.008368055555555556,-7.399999618530273,0,0,57600,13819,14611,25608,1823,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/01/15/sp/20260115_polar_pl_radar04_aggregate_sp_0000.h5
hameldon-hill,20260415,1200,lp,dataset1,0.45,153000,15927,0.10409803921568628,-8.69999885559082,0,0,153000,14529,120266,41683,33163,4.19,3.84,24.25,25.329999923706055,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/lp/20260415_polar_pl_radar04_aggregate_lp_1200.h5
hameldon-hill,20260415,1200,lp,dataset2,1.0,153000,14358,0.09384313725490197,-8.899999618530273,0,0,153000,11911,120831,38710,31517,3.91,3.44,24.059999465942383,25.100000381469727,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/lp/20260415_polar_pl_radar04_aggregate_lp_1200.h5
hameldon-hill,20260415,1200,lp,dataset3,2.0,153000,4343,0.02838562091503268,-8.69999885559082,0,0,153000,7643,85079,32973,17714,3.82,3.29,23.8799991607666,24.920000076293945,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/lp/20260415_polar_pl_radar04_aggregate_lp_1200.h5
hameldon-hill,20260415,1200,lp,dataset4,3.0,153000,4674,0.030549019607843137,-8.100000381469727,0,0,153000,6500,85358,31288,18453,3.64,3.22,23.790000915527344,24.81999969482422,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/lp/20260415_polar_pl_radar04_aggregate_lp_1200.h5
hameldon-hill,20260415,1200,lp,dataset5,4.0,153000,5011,0.032751633986928104,-7.899999618530273,0,0,153000,7018,84860,32013,19473,3.67,3.15,23.729999542236328,24.780000686645508,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/lp/20260415_polar_pl_radar04_aggregate_lp_1200.h5
hameldon-hill,20260415,1200,sp,dataset1,1.0,68040,11320,0.16637272192827748,13.0,4591,0,68040,5805,51222,15050,26645,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/sp/20260415_polar_pl_radar04_aggregate_sp_1200.h5
hameldon-hill,20260415,1200,sp,dataset2,2.0,68040,13160,0.1934156378600823,12.900001525878906,4860,0,68040,2553,56754,10203,30716,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/sp/20260415_polar_pl_radar04_aggregate_sp_1200.h5
hameldon-hill,20260415,1200,sp,dataset3,4.0,68040,14615,0.21480011757789536,12.700000762939453,5000,0,68040,2268,57900,9151,36882,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/sp/20260415_polar_pl_radar04_aggregate_sp_1200.h5
hameldon-hill,20260415,1200,sp,dataset4,6.0,68040,16301,0.23957965902410347,12.5,5053,0,68040,2788,58045,9289,42435,,,-32.0,-32.0,https://ncas-radar-o.s3-ext.jc.rl.ac.uk/uk-wsr-visualizer-public/ukmo-nimrod/pvol/hameldon-hill/2026/04/15/sp/20260415_polar_pl_radar04_aggregate_sp_1200.h5
